id,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
176,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.498793068,0.448400516,35.37114225,5729.71505
177,37.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.283055065,0.358821427,25.0423614,2379.90521
178,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.645475445,0.511116064,45.06919216,8440.96097
179,12.5,0.25,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.638323095,0.527895672,45.47838117,8440.96097
180,12.5,0.25,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.581744319,0.482859526,41.07457289,8655.67644
181,12.5,0.25,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.50476135,0.430368732,35.27931173,6771.72291
182,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.509158377,0.455453173,36.82816896,6673.304
183,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.611397858,0.508336663,43.68715255,8538.462
184,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.476911433,0.440298814,34.80706195,5728.74828
185,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.509450822,0.430358895,36.39193423,7440.71201
186,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.603545036,0.500653697,42.13008169,7565.21124
187,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.476202171,0.413380913,35.61618557,5718.40817
188,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.429000524,0.408038131,31.92881551,5178.27031
189,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.320564713,0.377566465,27.10639138,3238.02815
190,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.494584864,0.44252903,35.28592597,5729.56964
191,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.390063566,0.402855862,30.79374092,4100.75917
192,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.509001253,0.450498441,36.83081961,6132.99793
193,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.473458531,0.416537797,33.23244939,5205.3203
194,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.578556842,0.486003684,40.17821466,7161.9619
195,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.376009787,0.390310494,29.64786104,3662.18313
196,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.505560504,0.45807618,36.5026819,5552.72387
197,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.527591617,0.476308523,39.15823782,7005.0386
198,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.566319234,0.431267232,45.56149325,8166.59786
199,12.5,0.25,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.520637077,0.418219535,35.11807556,6493.63712
200,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.553671368,0.471125278,38.45252155,7556.10991
201,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.509001253,0.453001484,36.81673726,5831.7066
202,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.385021951,0.399172403,30.27510191,3804.61017
203,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.484089347,0.445308404,35.72248781,5527.42503
204,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.566350244,0.471828735,38.70569591,7085.06308
205,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.450102564,0.416537797,32.79766623,4924.35736
206,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.551499227,0.467852649,38.38162699,6578.23522
207,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.566350244,0.476002331,39.77772061,6260.47363
208,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.592156153,0.481279313,40.99850428,7161.9619
209,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.621749749,0.513171554,43.17615175,8254.12654
210,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.627442488,0.514873193,39.98873363,6327.00807
211,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.542170237,0.476308423,38.70569591,6575.59267
212,12.5,0.25,0.38,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.55235942,0.470176914,38.77478764,6515.30587
213,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.556301788,0.471249919,39.64669117,7024.74836
214,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.543968929,0.4632102144,37.33661143,6754.44894
215,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.645475445,0.511834352,43.28816181,8247.52116
216,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.583697575,0.484771683,40.2744187,7416.70776
217,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.391964935,0.388819023,29.88556886,2384.72892
218,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.407072571,0.407072571,31.92881551,4247.50893
219,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.466279462,0.416537797,33.94201411,6569.24967
220,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.610691292,0.503991707,42.40950749,7963.93931
221,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.532482559,0.465680233,37.27729673,6480.80815
222,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.523845567,0.463064582,37.71251297,6994.24801
223,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.4965362,0.446575791,41.76622653,7935.09476
224,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.435969213,0.438095887,34.89511705,5018.45303
225,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.509001253,0.454080207,36.8469565,6539.11085
226,12.5,0.25,0.25,0.38,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.425010896,0.413380913,32.41787171,4323.93099
227,25.0,0.25,0.25,0.38,0.38,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.429580755,0.417947008,31.40270183,4947.60566
228,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.38581266,0.394915268,30.12737627,4016.3616
229,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.56383312,0.478135139,39.83192591,7215.40971
230,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.559324725,0.471871207,38.77154371,7532.82953
231,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.468834439,0.432754792,35.89837298,6255.89064
232,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.567975637,0.463806532,37.96686445,5696.02606
233,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.571708025,0.468896154,32.71791783,8263.28974
234,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.587319779,0.488005014,40.37019338,7667.83619
235,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.482854142,0.442557129,35.64822051,5333.87334
236,12.5,0.25,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.498696418,0.442111609,36.01862394,6249.47082
237,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.520592483,0.436376172,36.94898618,6236.70711
238,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.564981991,0.467219599,39.36457911,7219.76039
239,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.556301788,0.455238354,38.17669764,7215.40971
240,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.527591617,0.460322355,37.30376378,6621.25081
241,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.410652063,0.406618165,31.6656798,4480.07
242,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.320417393,0.377596581,29.83315835,6880.7759
243,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.507541905,0.459101737,36.6742427,6491.22353
244,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.527742687,0.44252903,36.81018683,7924.51678
245,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.384981338,0.399723843,29.74258268,4177.0152
246,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.509158377,0.455453173,36.95787336,6187.95188
247,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.543722877,0.465071322,37.62977375,7557.46014
248,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.610329712,0.50251773,42.24537298,7945.18784
249,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.476911433,0.438586418,34.77712169,5649.03716
250,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.364880783,0.395893563,30.11060535,3764.31973
251,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.578889093,0.483787993,39.85898134,5575.39447
252,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.488047919,0.414710939,34.16242565,6645.56998
253,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.553729922,0.470373306,38.34178123,6520.8976
254,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.442626748,0.426437069,33.4416065,4947.60566
255,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.384981338,0.401275192,30.05252128,3923.90628
256,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.559215109,0.476054066,38.40301155,6400.02221
257,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.52950023,0.440785841,36.31114278,6998.37875
258,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.595065655,0.492693356,41.21921269,7080.04004
259,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.488876344,0.442865602,35.62231346,5781.85965
260,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.447115975,0.423763672,33.31178956,4899.11899
261,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.392580604,0.394461774,31.64262219,3826.17226
262,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.398255665,0.393418576,30.87322424,4357.82292
263,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.462752296,0.402182926,32.81196654,5696.02606
264,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.435380969,0.413380913,31.92881551,4201.43596
265,25.0,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,3.77,0.06,0.334220017,0.40030353,30.58216104,3519.43131
266,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.49739138,0.443754909,35.50118221,5830.48855
267,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.54613583,0.453001484,37.80745277,6903.87339
268,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.480072982,0.445308404,35.89130977,5534.80494
269,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.532627825,0.463275619,37.74750888,7617.39589
270,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.429580755,0.413380913,31.66522059,4945.79443
271,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.543968929,0.477438541,37.97024343,6708.24129
272,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.495987728,0.424609234,35.22201111,5837.21503
273,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.385503456,0.399983862,30.90686128,4336.10096
274,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.621810512,0.513585375,43.65957738,8307.38018
275,12.5,0.25,0.25,0.25,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.468921469,0.41553133,33.28905228,5946.05226
276,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.496618271,0.44252903,35.56261102,5199.53404
277,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.564981991,0.432754792,35.97225667,6198.06496
278,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.50020424,0.446450716,35.84349356,6554.97686
279,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.523070143,0.464892019,35.78105469,6202.32702
280,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.502785174,0.452320672,36.69768447,5061.72061
281,12.5,0.25,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.532482559,0.470373306,38.1617313,5807.00693
282,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.566355374,0.431142084,39.64669117,7206.90196
283,25.0,0.5,0.38,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.532482559,0.446434723,36.88084855,6493.25828
284,37.5,0.75,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.36099568,0.388860282,29.55801912,3837.51296
285,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.490965919,0.448463132,35.17991165,5892.161
286,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.411591443,0.403476889,31.67018669,4574.81387
287,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.492809568,0.424609234,36.99403039,1945.53061
288,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.481328623,0.432722017,34.64257354,5686.12196
289,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.603524723,0.492641907,41.91637397,7637.63338
290,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.407072571,0.381767872,29.97539813,3834.5748
291,12.5,0.25,0.25,0.38,0.38,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.477832221,0.433668483,34.8789274,5569.13925
292,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.451103585,0.430330293,33.23980604,5151.38647
293,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.464260194,0.433195442,34.2751629,5221.35741
294,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.563746659,0.479607332,38.6454264,6735.24371
295,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.551891558,0.455238354,38.17659701,6979.32479
296,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.607690073,0.501359058,42.07457289,7765.25632
297,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.41985138,0.393418576,31.86773783,5876.96001
298,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.502621602,0.403128905,37.77154371,6024.94599
299,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.534251703,0.472521274,39.23411184,6717.44627
300,12.5,0.25,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.32833671,0.37718413,27.10639138,3662.18313
301,37.5,0.75,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.382036352,0.403476889,30.13586876,3813.16579
302,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.55235942,0.455179564,38.77478764,7183.10038
303,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.534126224,0.464066853,39.8469565,7411.17457
304,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.595712725,0.494895461,40.81318096,7529.17505
305,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.411591443,0.404575636,31.00460557,4357.82292
306,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.520993775,0.433668483,35.8744954,6598.85404
307,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.494906594,0.44252903,35.18597077,5837.21503
308,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.619006054,0.524904141,38.6254357,6079.08526
309,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.569713565,0.472670389,37.96686445,6543.97182
310,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.53434503,0.468493268,38.64034468,7080.04004
311,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.490016595,0.443504,35.80706195,5946.15842
312,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.565976484,0.478162473,39.33777176,6880.7759
313,37.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.496636394,0.442111609,31.07883034,4936.36477
314,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.583378727,0.488638858,40.92210139,6146.83152
315,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.596036127,0.494895461,41.71941614,7521.71436
316,12.5,0.25,0.25,0.25,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.613333283,0.504056677,42.40766225,7825.87492
317,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.583697575,0.488638858,40.18721608,7417.81497
318,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.502842336,0.430368732,35.17991165,6331.86722
319,12.5,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.581744319,0.495912854,35.28592597,5946.05226
320,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.467852275,0.427278518,31.64262219,4112.89349
321,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.404617089,0.406869398,31.00460557,4334.84122
322,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.598645112,0.499370198,41.36318078,7637.63338
323,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.583378727,0.484791782,40.03764422,7425.75194
324,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.498793068,0.44549439,34.79781929,5647.71226
325,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.403217329,0.405558182,31.44274436,4167.45124
326,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.440365017,0.401275192,33.34012862,5454.63385
327,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.594836828,0.498478897,42.17176453,1945.53061
328,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.592156153,0.482118713,40.55501923,8538.462
329,20.0,0.537,0.117,0.409,0.058,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.402052391,0.40166998,30.13586876,4201.43596
330,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.514086408,0.451546571,36.81673726,5741.31418
331,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.492076861,0.441974474,36.81018683,5791.45673
332,25.0,0.5,0.38,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.476911433,0.437317312,34.80503364,5628.8828
333,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.523070143,0.451036893,36.95787336,6801.32393
334,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.546003143,0.43910209,34.76957798,6443.2569
335,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.342841074,0.378528127,27.3454535,2452.68075
336,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.62677511,0.5251356,45.06919216,8465.88563
337,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.489723491,0.423865656,33.22890035,5531.35174
338,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.467812388,0.407126353,33.11609108,4503.16186
339,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.495987728,0.446912521,35.82485206,5996.07855
340,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.63346314,0.5251356,44.72163541,8212.79289
341,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.536128074,0.449871489,36.9753139,5665.2196
342,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.45826996,0.403204844,32.60317761,4560.22361
343,12.5,0.25,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.550864261,0.476928353,39.33656697,6922.84679
344,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.470593127,0.417908804,32.81456057,4737.63925
345,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.517721232,0.463806532,37.80745277,6320.23893
346,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.459035911,0.410849197,34.95536146,4560.22361
347,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.53990422,0.448647248,36.46620322,5946.05226
348,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.435969213,0.426679269,33.85831713,4899.11899
349,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.398218446,0.404796043,31.67018669,4489.22384
350,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.612633396,0.508018854,42.48753914,8134.72655
351,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.492076861,0.422051395,34.0430221,5501.87808
352,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.564904359,0.479866804,39.1606042,6673.304
